Master Key,Dataset Key,Segment Type,Association Type,Channel,Hashtag,Handle,Post Content,Post Theme Type,Post Themes,Retweets,Replies,Likes,Post Time,Post Url,Handle Image Url
1,,Consumer,Brand,weibo,[],和你一起可爱到天荒,资生堂隔离是我用过几款隔离里面最好的了 ​,Positive,['Freedom'],0,0,1,2018-05-28 22:46,https://weibo.com/6090117261/GiN24iWvl?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.0.996.996.50/006E9vHLly8fqyimc2l2sj30ro0rojsn.jpg
1,,Consumer,Brand,weibo,[],广州名韩医疗整形,好多惊喜礼品来名韩变美你就有机会拥有价值9500元iPhone X或华为mate10保时捷版露娜洗脸仪迪奥香水CK小方包雅诗兰黛Double WearCK单肩包香奈儿丝绒43号口红小奥汀mini瓶小S指甲油组合套装PANDORA潘多拉银耳环资生堂安热沙防晒霜乳液美宝莲妆前乳 广州名韩医... ​,Neutral,[],0,0,1,2018-05-28 22:29,https://weibo.com/6513252381/GiMUT3Yen?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.143.146.698.698.50/0076MWtLly8fprdlwlel1j30rn0nhabm.jpg
1,,Consumer,Brand,weibo,[],萌宝挖白菜,【39.9】资生堂防晒霜【39.9】黑管镜面唇釉 |【150元券... |【150元券... ​,Neutral,[],0,0,1,2018-05-28 22:20,https://weibo.com/6348992553/GiMRu40tC?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.153.54.296.296.50/006VFIZHly8fj0zk11mosj30go0ag0u5.jpg
1,,Consumer,Brand,weibo,[],淘气可爱的小白菜,【39.9】资生堂防晒霜【39.9】黑管镜面唇釉 |【150元券... |【150元券... ​,Neutral,[],0,0,1,2018-05-28 22:20,https://weibo.com/1946312684/GiMRtqXlx?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.7.692.692.50/74025fecly8fl0591ajpqj20jg0jgaao.jpg
1,,Consumer,Brand,weibo,[],种草省钱喵,【39.9】资生堂防晒霜【39.9】黑管镜面唇釉 |【150元券... |【150元券... ​,Neutral,[],0,0,1,2018-05-28 22:20,https://weibo.com/3272995373/GiMRt9jPf?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.8.0.275.275.50/c315f22dly8fgkhu6mm8vj208707nabe.jpg
1,,Consumer,Brand,weibo,[],白菜有点萌,【39.9】资生堂防晒霜【39.9】黑管镜面唇釉 |【150元券... |【150元券... ​,Neutral,[],0,0,1,2018-05-28 22:20,https://weibo.com/6333911057/GiMRsxDk1?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.68.108.1843.1843.50/006UErBLly8fi392vpycej31kw1kwdo3.jpg
1,,Consumer,Brand,weibo,[],白菜遇见喵,【39.9】资生堂防晒霜【39.9】黑管镜面唇釉 |【150元券... |【150元券... ​,Neutral,[],0,0,1,2018-05-28 22:20,https://weibo.com/6327331343/GiMRrFJeF?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.0.0.1024.1024.50/006UcPVlly8fi3ezfbd25j30sg0sggss.jpg
1,,Consumer,Brand,weibo,[],白菜小乱炖,【39.9】资生堂防晒霜【39.9】黑管镜面唇釉 |【150元券... |【150元券... ​,Neutral,[],0,0,1,2018-05-28 22:20,https://weibo.com/6333916057/GiMRro4nb?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.10.289.289.50/006UEsUply8fi39nm786ej308q08caaa.jpg
1,,Consumer,Brand,weibo,[],微萌小购物,【39.9】资生堂防晒霜【39.9】黑管镜面唇釉 |【150元券... |【150元券... ​,Neutral,[],0,0,1,2018-05-28 22:20,https://weibo.com/6012127086/GiMRm5Kib?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.1024.1024.50/006ySgTIly8fjdby4p2jij30sg0sg75f.jpg
1,,Consumer,Brand,weibo,[],爱种草的梦奇,【39.9】资生堂防晒霜【39.9】黑管镜面唇釉 |【150元券... |【150元券... ​,Neutral,[],0,0,1,2018-05-28 22:20,https://weibo.com/1875646117/GiMRlb31P?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.173.30.444.444.50/6fcc16a5ly8fjiuizew1vj20m80etmxq.jpg
1,,Consumer,Brand,weibo,[],海淘母婴君,【39.9】资生堂防晒霜【39.9】黑管镜面唇釉 |【150元券... |【150元券... ​,Neutral,[],0,0,1,2018-05-28 22:20,https://weibo.com/5570345486/GiMRkkwvC?refer_flag=1001030103_,https://tva4.sinaimg.cn/crop.238.0.250.250.50/0064YBk2jw8exvp0dzataj30f3078mxq.jpg
1,,Consumer,Brand,weibo,[],FNone票务,资生堂Fino发膜，无限回购款Fino发膜开启第N罐啦！真的超好用，绝对回购款！我不爱用护发素，这款发膜是今年被同事种草的，用了一次就爱上啦！真的很喜欢，用完头发顺顺滑滑的，长发都不怕打结，早上起来都不用梳头了好吗！甩甩就OK了，那一秒感觉我是小仙女真的推荐哦！而且价格也不贵 ​,Neutral,['Freedom'],1,0,0,2018-05-28 22:16,https://weibo.com/6513554002/GiMPEhkDX?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.0.0.996.996.50/0076OcWCly8fqul7v89pjj30ro0ro0vj.jpg
1,,Consumer,Brand,weibo,[],要减肥的何何酱,资生堂瓷光巨好用！！！,Positive,[],0,0,1,2018-05-28 22:14,https://weibo.com/2108515113/GiMOPtfyG?refer_flag=1001030103_,https://tva4.sinaimg.cn/crop.0.0.512.512.50/7dad6329jw8fbvxumpofrj20e80e80tc.jpg
1,,Consumer,Brand,weibo,[],上上香,"悦薇珀翡是资生堂悦薇的升级系列，其实资生堂悦薇就是悦薇珀翡，资生堂悦薇系列全面升级为悦薇珀翡Vital-Perfection系列，所以就是升级换名称了悦薇珀翡系列的主要功效是美白和抗老，又到一年一度美白季，美白的东西是必不可少的，而随着年纪慢慢上去，抗老也是实在必行的。新版的悦薇水乳添加了革新 ​
			...展开全文c",Neutral,['Freedom'],0,1,0,2018-05-28 22:00,https://weibo.com/2495487863/GiMJ7sN81?refer_flag=1001030103_,https://tva1.sinaimg.cn/crop.0.26.1242.1242.50/94be1f77jw8fcfybqyoinj20yi0zy3zc.jpg
1,,Consumer,Brand,weibo,[],今天小可爱涨工资了吗,资生堂瓷光粉底液！求你们了！千万别买！浮粉浮到你怀疑自己的脸是墙！遮瑕力差到吐！脱妆是一块一块的脱！！！就像年久失修的墙面掉皮！！ ​,Neutral,['Freedom'],1,0,0,2018-05-28 21:56,https://weibo.com/3225279450/GiMHLxIMP?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.0.0.1242.1242.50/c03ddbdaly8fr0kswcgoaj20yi0yi40s.jpg
1,,Consumer,Brand,weibo,[],堆堆糖堆糖糖,今天发现了资生堂的一个神奇产品  激起了我的购买兴趣 ​,Positive,['Freedom'],1,0,0,2018-05-28 21:54,https://weibo.com/5883223231/GiMGJnUjy?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.996.996.50/006q9p7hly8fpotjksl18j30ro0rotaf.jpg
1,,Consumer,Brand,weibo,"['#资生堂#', '#资生堂红妍肌活精华露#']",吃包子不要停,#资生堂##资生堂红妍肌活精华露# 资生堂红腰子，最后一盒。单独买一个50ml是$159，现在套盒两个50ml$229，优惠了$89。买一盒送（六月底人肉回国）需要的微信 ​,Neutral,['Freedom'],0,0,1,2018-05-28 21:46,https://weibo.com/1005242902/GiMDN7Dly?refer_flag=1001030103_,https://tva2.sinaimg.cn/crop.0.0.750.750.50/3beaca16jw8f04r3y43jlj20ku0kuwfz.jpg
1,,Consumer,Brand,weibo,[],-andmore,试试 新版资生堂洁面 ​,Neutral,[],0,0,1,2018-05-28 21:44,https://weibo.com/2737123450/GiMCCFLZp?refer_flag=1001030103_,https://tva3.sinaimg.cn/crop.0.0.750.750.50/a325307ajw8f9an1hlm0xj20ku0kugmb.jpg
1,,Consumer,Brand,weibo,[],RollhawGlexKK,是的是的，而且大街上走着发现就自己没有化妆的感觉就是像！在！裸！奔！她们真的很精致我好羡慕 而且她们的精致不会随着年龄减少，很多上了年纪的奶奶出门买东西，都是从头到脚的精致。我在资生堂柜台前看她们讨论脸上皱纹的解决方法，我真的自愧不如，希望自己以后就是这样精致的女孩,Neutral,"['Freedom', 'Hope']",1,0,0,2018-05-28 21:42,https://weibo.com/6338029139/GiMC52kQY?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.996.996.50/006UVIUrly8frftdkaggmj30ro0roadd.jpg
1,,Consumer,Brand,weibo,[],Arabic咖啡豆,"美亚开车预订：nyx定妆喷雾63，nyx16色眼影盘146，nyx遮瑕盘85（nyx 包国际不包国内运费）。only 新生小白瓶和方程式还有露得清a醇原价拼，汇率7，分摊国际运费即可。（找了几个火的，其它也可以，不要重的～）英网开车预订：纪梵希四宫格散粉398，资生堂百优眼霜358，资生堂红腰子75ml79 ​
			...展开全文c",Neutral,['Freedom'],1,0,0,2018-05-28 21:33,https://weibo.com/2619458377/GiMygE2bu?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.512.512.50/9c21c349ly8fqxf4els2xj20e80e875l.jpg
1,,Consumer,Brand,weibo,[],高橋奈美,//@Jun酱_全心祈祷:资生堂的遮瑕真的很能盖。。。我都用来遮眉毛了//@wo不可能这么痴汉：重点是最后的高光，泪沟和黑眼圈重的人都试试真的超级有用,Neutral,['Freedom'],0,1,0,2018-05-28 21:22,https://weibo.com/2805495667/GiMtIoNNX?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.0.996.996.50/a7387773ly8fr9qxsqujwj20ro0ro42o.jpg
1,,Consumer,Brand,weibo,[],佩奇的海淘shop,日本资生堂洗发水 需要的滴滴我哦 ​,Neutral,['Freedom'],1,0,0,2018-05-28 21:14,https://weibo.com/3950138639/GiMqtdoOm?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.1242.1242.50/eb72550fly8frr6bxudy0j20yi0yigmm.jpg
1,,Consumer,Brand,weibo,[],发际时尚-李增强,为期五天的团队18创新技术美感 设计 时尚潮流打造定制课程，感谢资生堂中国 ​,Neutral,['Freedom'],0,0,1,2018-05-28 21:13,https://weibo.com/1964634603/GiMqi15DS?refer_flag=1001030103_,https://tva1.sinaimg.cn/crop.0.0.1242.1242.50/7519f1ebjw8fam3w05ab1j20yi0yi0w0.jpg
1,,Consumer,Brand,weibo,[],Crystal靠谱日代,6️5号拼邮 怡丽丝尔水油平衡系列 450 化妆水168ml 乳液130ml 🍇 🍐 补水控油、收缩毛孔，提亮肤色！分滋润清爽两款资生堂旗下怡丽丝尔首次为年轻肌肤推出的水乳系列 主打水油平衡‼️‼️‼️适合年轻美眉 清爽型/滋润型 |日本·Hiros... ​,Neutral,['Freedom'],1,0,0,2018-05-28 21:12,https://weibo.com/3682733753/GiMpRET84?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.512.512.50/db820eb9ly8fpd72r5tw8j20e80e8gma.jpg
1,,Consumer,Brand,weibo,[],英国省钱快报,【escentual】 75折 资生堂全线护肤品热卖 网页链接 收红腰子 百优眼霜 蓝胖子防晒 白胖子防晒 百忧系列洗面奶。£27收80ml焕肤睡眠面膜，£48.75收30ml红腰子～ 网页链接 ​,Neutral,[],0,1,0,2018-05-28 20:53,https://weibo.com/3307804634/GiMignLNF?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.0.1125.1125.50/c52917daly8fju1nakrxoj20v90v9t9o.jpg
1,,Consumer,Brand,weibo,['#优弹素[超话]#'],margaer,#优弹素[超话]# 日本新田明胶株式会社是优弹素胶原蛋白肽的原料供应商，专利号JP4490498——成立于1918年，亚洲百年企业，供货于资生堂、Fancl、Pola等。且优弹素所用原料属该企业最高级别。他们官方授权并正式出现在优弹素每一盒产品包装上。 ​,Neutral,['Freedom'],1,0,0,2018-05-28 20:53,https://weibo.com/5433276875/GiMiehsxN?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.61.0.200.200.50/005VHtvZly8fpw0j5z8nyj30a005kwf4.jpg
1,,Consumer,Brand,weibo,[],智媛小可爱,"安利一波黑科技资生堂0秒发膜真的是一秒就柔顺！不用加热不用等待瞬间变顺滑不知道是什么黑科技不过真的太适合我这种懒人了
			...展开全文c",Neutral,['Freedom'],0,0,1,2018-05-28 20:50,https://weibo.com/3289063595/GiMgVCTXD?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.512.512.50/c40b20ably8fr86fvhf59j20e80e8gm3.jpg
1,,Consumer,Brand,weibo,[],焦糖橙子key,当你问我工资去哪里了？油皮推荐神仙水，红腰子精华，资生堂粉底液，雪花秀洗面奶，会回购系列。 ​,Neutral,[],0,0,1,2018-05-28 20:46,https://weibo.com/2538208271/GiMfihoM8?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.2.0.1238.1238.50/9749fc0fly8flk8nuabj6j20yi0yewjy.jpg
1,,Consumer,Brand,weibo,[],猛拍君,超级珍贵！你绝对没有见过的王祖贤日本资生堂洗发水广告~ 1993年，祖贤凭借一头飘逸长发以及在日本的超高人气，击败本地巨星中山美穗和国际超模辛迪.克劳馥，获得资生堂洗发水广告的青睐，也成为了资生堂广告史上启用的第一位外国女星。（评论区附上该广告有关新闻报道图片两张） 猛拍君的秒... ​,Neutral,['Freedom'],0,0,1,2018-05-28 20:38,https://weibo.com/5484680290/GiMbPrz8q?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.0.0.1242.1242.50/005Zb9Tkly8freiud5z2cj30yi0yiwgn.jpg
1,,Consumer,Brand,weibo,[],片女士的小心肝,迟了超级久的返图啦！在龙猫家买的资生堂的这款美容液是真滴很好用！！我都用了一大半了！！被晒之后镇定效果很好，价格也很美丽呢！还有雪肌精的味道真滴hin好闻@龙猫森林日本购 ​,Positive,['Freedom'],0,1,0,2018-05-28 20:23,https://weibo.com/6040084162/GiM5UuvmY?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.996.996.50/006ALzOily8ff6t7ip4gtj30ro0rogn2.jpg
1,,Consumer,Brand,weibo,[],你微博里最美的人,唉 sk2和雅诗兰黛洗面奶用了都会过敏  只能用便宜的资生堂 唉 就这样吧 没什么好说的 先这样吧 小棕瓶也用得不太好 只能用便宜的dr.wu 唉 烦 ​,Neutral,['Freedom'],1,0,0,2018-05-28 20:15,https://weibo.com/5349715617/GiM2Emhv2?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.512.512.50/005Q2RpLly8fqmt8t3a67j30e80e8mx9.jpg
1,,Consumer,Brand,weibo,[],英国购物情报,资生堂防晒全线75折，Code：【Escentual25】月底31日结束传送门：网页链接 ​,Neutral,[],0,0,1,2018-05-28 20:08,https://weibo.com/5485714345/GiLZFou7q?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.6.500.500.50/005ZfuTDly8fl1sjjlazvj30dw0e874d.jpg
1,,Consumer,Brand,weibo,[],过儿是个口红控,*现包邮 资生堂安热沙金瓶防晒霜90ml 耐晒小金瓶 SPF50 18新版上个月去澳门看灭霸传奇的时候买滴 只有6只现货 |*现包邮 资... ​,Neutral,['Freedom'],0,0,1,2018-05-28 20:02,https://weibo.com/5014405535/GiLXwFivN?refer_flag=1001030103_,https://tva1.sinaimg.cn/crop.0.0.750.750.50/005tlVWDjw8euk6zdslm5j30ku0kudgt.jpg
1,,Consumer,Brand,weibo,[],卓同学是好老师,正房一定要是资生堂716啊 自然 知性 情人是黑管501 红颜是摇摇乐270 分享:如果一定要娶一个口 红做老婆你选谁 |如果一定要... ​,Neutral,[],0,0,1,2018-05-28 20:00,https://weibo.com/2151446845/GiLWArhTs?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.996.996.50/803c793dly8fm2oby6yu6j20ro0rodgq.jpg
1,,Consumer,Brand,weibo,[],Jeontmoette,小姐姐们 我们能不能不要讨论雅诗兰黛纪梵希阿玛尼香奈儿迪奥资生堂了我不配 ​,Neutral,[],1,0,0,2018-05-28 19:32,https://weibo.com/3515901027/GiLLb5vXY?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.750.750.50/d1906463ly8frt6xv7t9wj20ku0kut9j.jpg
1,,Consumer,Brand,weibo,"['#靠谱日代[超话]#', '#日本代购[超话]#', '#人肉日代#']",TYP日代小铺,今年美发届的网红，强烈推荐，新款金色发膜新晋网红TSUBAKI这个0秒护发发膜，之前一直在用资生堂FINO，用了这款金色之后，就是那种用一次就会爱上的喜欢 ，抹完后，不需要停留，可以立即冲洗掉 味道也好闻#靠谱日代[超话]##日本代购[超话]##人肉日代# ​,Neutral,['Freedom'],0,0,1,2018-05-28 19:23,https://weibo.com/5682703882/GiLHEE3NN?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.996.996.50/006cA2Sely8fij5q994tkj30ro0ro0vu.jpg
1,,Consumer,Brand,weibo,[],日本代购慕儿正品直邮,"资生堂MAQuillAGE 心机美人 隔离霜 出限定  10ml 送粉饼0.8克 送的粉饼有色号10/20选的 心机隔离——水凝质感底霜，蕴含透明质酸、甘油及冷卻成分，配合3重抑制皮脂配方及皮脂感应哑色粉末，涂上一刻即可修飾毛孔、抑制油光等效果利用特制油分提升粉底貼服度，让粉底自然融和肌肤，防止堆粉 ​
			...展开全文c",Neutral,['Freedom'],1,0,0,2018-05-28 19:07,https://weibo.com/2673986380/GiLBc1sYG?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.0.360.1080.1080.50/9f61cb4cly8frap1heb7wj20u01400w2.jpg
1,,Consumer,Brand,weibo,['#补货#'],StarNYC全球购,"#补货# 5.29日 10:30团购1、英国kent肯特梳子 天然猪鬃毛梳气垫气囊按摩梳顺发美发梳子 |英国kent肯...2、德国balea芭乐雅面部精华素胶囊营养保湿海藻面霜7粒 现货 |德国balea...3、Guzzini意大利进口果盘四叶草小食碟创意果盆 可拆分糖果盘 现货 |Guzzini意...4、日本资生堂UN ​
			...展开全文c",Neutral,[],1,0,0,2018-05-28 18:54,https://weibo.com/1830034827/GiLvRB7Md?refer_flag=1001030103_,https://tva3.sinaimg.cn/crop.0.0.1125.1125.50/6d141d8bjw8fcpev5nbhpj20v90v9goc.jpg
1,,Consumer,Brand,weibo,['#总攻做功课#'],总攻团,#总攻做功课#资生堂盼丽风姿水乳面霜 今晚8点都开团中样,Neutral,['Hope'],0,0,1,2018-05-28 18:53,https://weibo.com/2902925755/GiLvwnDZN?refer_flag=1001030103_,https://tva2.sinaimg.cn/crop.102.50.564.564.50/ad0721bbjw8et14a39h8hj20lf0ij771.jpg
1,,Consumer,Brand,weibo,[],日本本土护肤品代购,怡丽丝尔林心如代言品牌遇见更好的自己！属于资生堂系列，初级抗老系列护肤！保湿型和美白款现货！水乳可单出！ ​,Neutral,['Freedom'],0,0,1,2018-05-28 18:51,https://weibo.com/5087906569/GiLut6En8?refer_flag=1001030103_,https://tva4.sinaimg.cn/crop.0.0.664.664.50/005ykkVbjw8f0f2vstpxqj30ig0ig757.jpg
1,,Consumer,Brand,weibo,[],699mmm,给你们推荐几款非常好用的护肤品日本资生堂洗面奶 泡沫多 易清洗皇后卸妆水 清爽不油腻 卸妆干净 便宜实惠日本naturie化妆水 500ml 保湿滋润 |贵阳·贵州... ​,Neutral,['Freedom'],0,0,1,2018-05-28 18:42,https://weibo.com/5874109417/GiLqRF4dx?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.996.996.50/006pxachly8fratm0p8gzj30ro0ro0w1.jpg
1,,Consumer,Brand,weibo,['#熊猫团购汇总#'],熊猫团购汇总,#熊猫团购汇总# @鲶鱼团 雅诗兰黛/资生堂/dior/sk2/兰蔻/珂润/城野/碧柔/fancl/狮王/龙角散/小林/muf/江原道/rmk/芭比布朗/雪花秀/香水/安娜苏/mlb/swisse/狮王/canmake/乐敦/理肤泉/fab/haba/nyx/摩洛哥/参天/曼丹/牙膏/卡西欧/mac/suqqu/becca/kvd/nars/colourpop/lamer/ct/,Neutral,[],0,0,1,2018-05-28 18:20,https://weibo.com/5344799464/GiLhXmg1W?refer_flag=1001030103_,https://tva2.sinaimg.cn/crop.0.0.996.996.50/005PIeuYjw8fah82xyn0ej30ro0rp75i.jpg
1,,Consumer,Brand,weibo,[],再来一盘五花肉,怡丽丝尔521发售的美白面霜 人肉回来6个 上新拍了送资生堂化妆棉一盒 需要戳我和我说一下哦 不然不送的哦 ​,Neutral,['Freedom'],0,0,1,2018-05-28 18:15,https://weibo.com/5107760258/GiLg48C58?refer_flag=1001030103_,https://tva3.sinaimg.cn/crop.0.0.640.640.50/005zFDLYjw8eucujjuep8j30hs0hswf4.jpg
1,,Consumer,Brand,weibo,[],是十元呀,马住//@慕容芝士-糖:马住//@买买安利菌:vc粉可以说立竿见影了//@全是买：保湿性价比还有ipsa流金水自律乳、资生堂盼丽风姿。痘痘闭口湿敷感觉健康水菌菇水流金水紫苏水因人而异再壕一点可以神仙水。淡化红血丝雅顿金胶和红腰子精华没跑了,Neutral,['Hope'],0,1,0,2018-05-28 17:55,https://weibo.com/2256017960/GiL7OgIln?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.750.750.50/86781a28ly8fqbf20h4v3j20ku0kumyo.jpg
1,,Consumer,Brand,weibo,[],Gummy_fighting,准备入手黛珂紫苏水和牛油果乳液，还有资生堂红腰子，目前用着神仙水和Olay小白瓶还有雅诗兰黛眼霜，那么问题来了，以上这些可以一起用么，顺序是什么 ​​​,Neutral,[],0,0,1,2018-05-28 17:53,https://weibo.com/5928503278/GiL6Qh8wE?refer_flag=1001030103_,https://tvax1.sinaimg.cn/crop.0.0.996.996.50/006tdowCly8fjkod8tzxwj30ro0rojuc.jpg
1,,Consumer,Brand,weibo,[],鲲之大不之其几千里,"一人每天限购一瓶！IPSA流金水，号称最适合亚洲女性的水，资生堂旗下的贵妇品牌，功效是大量补水、去闭口、去粉刺、还能均匀肤色~美白的效果，这个水补水保湿效果属于“清润型”，好吸收，涂再多都不会粘腻，补水后的皮肤有种充盈的满足感💧使用2周，明显能够感觉到皮肤变得嫩滑、明亮，毛孔细致了没 ​
			...展开全文c",Neutral,['Freedom'],1,0,0,2018-05-28 17:23,https://weibo.com/6431069688/GiKUXCef7?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.664.664.50/0071e70sly8fmcpun125xj30ig0ig0te.jpg
1,,Consumer,Brand,weibo,[],人生难觅是直男呐,夏天要来了，我的资生堂乳是不是可以进冰箱了感觉涂个水都够了 ​,Neutral,['Freedom'],1,0,0,2018-05-28 10:51,https://weibo.com/1664684890/GiIlQm0OX?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.512.512.50/6339135aly8fqc8zqui0dj20e80e80t4.jpg
1,,Consumer,Brand,weibo,[],Seneryly,资生堂红色蜜露200ml（据说这个蜜露的效果不次于神仙水）资生堂销量第一的明星产品，对于这一瓶已经红透大江南北的红色梦露，被誉为镇店之宝，强大的功效非常显著，高补水，去角质，活肤三合一功效，生化糖醛酸与氨基酸的成分，从外让肌肤喝饱水，由内维持肌肤的保水度，让肌肤水嫩光滑。 ​,Neutral,['Freedom'],1,0,0,2018-05-28 10:48,https://weibo.com/1935491200/GiIkGgXUv?refer_flag=1001030103_,https://tva4.sinaimg.cn/crop.0.0.1080.1080.50/735d4080jw8emjz17aal7j20u00u0ac6.jpg
1,,Consumer,Brand,weibo,[],找券biubiubiu,【￥44】 资生堂 控油祛痘收毛孔神仙水艳容露150ml，据说是平价版神仙水（卷在评论） ​,Neutral,[],1,0,0,2018-05-28 10:16,https://weibo.com/6103784780/GiI7wECZr?refer_flag=1001030103_,https://tva4.sinaimg.cn/crop.93.35.327.327.50/006F4RfCjw8fbn8m2txydj30e80e80tm.jpg
1,,Consumer,Brand,weibo,[],柚子小白菜,【￥44】 资生堂 控油祛痘收毛孔神仙水艳容露150ml，据说是平价版神仙水（卷在评论） ​,Neutral,[],1,0,0,2018-05-28 10:16,https://weibo.com/6101596672/GiI7os0g6?refer_flag=1001030103_,https://tva1.sinaimg.cn/crop.14.0.209.209.50/006EVG1yjw8fblg2yd4uoj30680683yj.jpg
1,,Consumer,Brand,weibo,[],搜券史努比,[噢耶]【￥44】 资生堂 控油祛痘收毛孔神仙水艳容露150ml，据说是平价版神仙水（卷在评论） ​,Neutral,[],1,0,0,2018-05-28 10:16,https://weibo.com/6103500049/GiI7l9QYo?refer_flag=1001030103_,https://tva2.sinaimg.cn/crop.0.0.511.511.50/006F3Fbbjw8fbxpe0k5mhj30e70e8dga.jpg
1,,Consumer,Brand,weibo,[],挖券小恶魔,【￥44】 资生堂 控油祛痘收毛孔神仙水艳容露150ml，据说是平价版神仙水（卷在评论） ​,Neutral,[],1,0,0,2018-05-28 10:15,https://weibo.com/6101290084/GiI7fzALz?refer_flag=1001030103_,https://tva2.sinaimg.cn/crop.2.0.197.197.50/006EUogAjw8fblf9v4p0rj305k05kq30.jpg
1,,Consumer,Brand,weibo,[],挖券精灵,【￥44】 资生堂 控油祛痘收毛孔神仙水艳容露150ml，据说是平价版神仙水（卷在评论） ​,Neutral,[],1,0,0,2018-05-28 10:15,https://weibo.com/6103498568/GiI7cgvwH?refer_flag=1001030103_,https://tva1.sinaimg.cn/crop.66.0.404.404.50/006F3ENijw8fbn8a9r8vhg30dw0dwdiy.gif
1,,Consumer,Brand,weibo,[],搜券侠,【￥44】 资生堂 控油祛痘收毛孔神仙水艳容露150ml，据说是平价版神仙水（卷在评论） ​,Neutral,[],1,0,0,2018-05-28 10:15,https://weibo.com/6101294121/GiI7c1Tak?refer_flag=1001030103_,https://tva3.sinaimg.cn/crop.33.0.160.160.50/006EUpjHjw8fblf8naf9fj305k05ka9z.jpg
1,,Consumer,Brand,weibo,[],淘淘阿哥,【￥44】 资生堂 控油祛痘收毛孔神仙水艳容露150ml，据说是平价版神仙水（卷在评论） ​,Neutral,[],1,0,0,2018-05-28 10:15,https://weibo.com/6101601943/GiI770egc?refer_flag=1001030103_,https://tva4.sinaimg.cn/crop.27.0.547.547.50/006EVHozjw8fbn7jo98poj30ge0gejsa.jpg
1,,Consumer,Brand,weibo,[],别说话用心找,【￥44】 资生堂 控油祛痘收毛孔神仙水艳容露150ml，据说是平价版神仙水（卷在评论） ​,Neutral,[],1,0,0,2018-05-28 10:15,https://weibo.com/5346921525/GiI75wi1f?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.115.57.553.553.50/005PR8xLly1fe78772sj9j30j60ijdgo.jpg
1,,Consumer,Brand,weibo,[],白菜buybuybuy,【￥44】 资生堂 控油祛痘收毛孔神仙水艳容露150ml，据说是平价版神仙水（卷在评论） ​,Neutral,[],1,0,0,2018-05-28 10:15,https://weibo.com/6124895884/GiI73q4I3?refer_flag=1001030103_,https://tva3.sinaimg.cn/crop.10.17.216.216.50/006Gvrdijw8fcllhd3rfpj306k06kq3f.jpg
1,,Consumer,Brand,weibo,[],送菜女郎,【￥44】 资生堂 控油祛痘收毛孔神仙水艳容露150ml，据说是平价版神仙水（卷在评论） ​,Neutral,[],1,0,0,2018-05-28 10:15,https://weibo.com/6101596285/GiI72yODj?refer_flag=1001030103_,https://tva1.sinaimg.cn/crop.14.0.187.187.50/006EVFVjjw8fblg1wtb5nj3068068wei.jpg
1,,Consumer,Brand,weibo,[],圈菜小姐姐,【￥44】 资生堂 控油祛痘收毛孔神仙水艳容露150ml，据说是平价版神仙水（卷在评论） ​,Neutral,[],1,0,0,2018-05-28 10:15,https://weibo.com/6229460887/GiI71C0s0?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.15.16.270.270.50/006NAblBly1fjpvn34sbzj308c08cdgj.jpg
